image,title,description,total time,ingredients,instructions
https://pinchofyum.com/wp-content/uploads/Orange-Brunch-Cake-Recipe-183x183.jpg,Blueberry Orange Brunch Cake with Agave and Pistachios,Orange Brunch Cake – SUPER YUMMY because it’s made with olive oil and whole oranges! topped with whipped cream and blueberries and you’re in fancy brunch business.,1 hour 5 minutes,orang bake powder granul sugar wholesom organ blue agav egg whip cream flour blueberri bake soda,"['PREP: Preheat the oven to 325 degrees. Line two 8 or 9-inch round cake pan with non-stick spray or parchment paper on the bottom (I cut mine to a circle so it would fit right in there).', 'ORANGE MIXTURE: Place the oranges and agave in a food processor and pulse until a pulpy juice forms. Set aside.', 'CAKE: Whisk the sugar, eggs, and olive oil and mix until incorporated. Stir in the orange juice mixture. Add the flour, baking powder, baking soda, and salt and stir until just combined. Transfer batter the prepared cake pans and gently knock the bottom of the pan on the counter to eliminate bubbles in the batter. Bake for 35-45 minutes or until the tops spring back. Let the cake cool to room temperature to avoid melting your whipped cream layers.', 'WHIPPED CREAM: Using an electric mixer, beat the heavy whipping cream until light and fluffy. Fold in the agave. Spread whipped cream on top of the first cake, staying close to the center so you don’t get whipped cream overflow. Then gently place the second cake on top, and top with another layer of whipped cream. Cover with blueberries, pistachios, and agave.']"
https://pinchofyum.com/wp-content/uploads/Sweet-Potato-Noodle-Salad-Recipe-183x183.jpg,Chipotle Sweet Potato Noodle Salad with Roasted Corn,"Chipotle Sweet Potato Noodle Salad with Roasted Corn – SUPER good real food salad with a short ingredient list! Cilantro, sweet potato, roasted corn, pepitas, and a homemade chipotle garlic dressing. vegan / vegetarian.",15 minutes,juic lemon lime garlic ear sweet corn pepita sweet potato green spinach cilantro chipotl pepper agav honey juic orang,"['Heat a little bit of olive oil in a skillet over medium heat. Add the sweet potato noodles and toss for a minute or two until softened. See notes.', 'Wipe the skillet out so it’s dry. Add the corn kernels and turn the heat to medium high. Toss around in the pan every few minutes until roasted-looking. See notes.', 'Toss the noodles, corn, cilantro, and pepitas together. Save a little of each ingredient for topping the salad if you want it to be extra pretty.', 'Pulse the dressing ingredients in a food processor until smooth. Taste and adjust to your liking.', 'Toss with the salad ingredients and you’re good to go!']"
https://pinchofyum.com/wp-content/uploads/Greek-Salad-Recipe-183x183.jpg,Lemony Herb-Loaded Chopped Greek Salad,"Chopped Greek Salad – clean eating with TONS of flavor! cucumbers, tomato, kalamata olives, red onion, mint, parsley, quinoa, and a lemon olive oil drizzle! vegan, vegetarian.",20 minutes,cucumb white bean quinoa red onion tomato herb mint kalamata oliv lemon juic,"['Cook the quinoa according to package directions. While the quinoa cooks, chop all your veggies.', 'Toss everything together!', 'Dress to taste with olive oil, salt, pepper, and lemon juice.']"
https://pinchofyum.com/wp-content/uploads/Chicken-Sweet-Potato-Meal-Prep-Bowls-Recipe-183x183.jpg,Spicy Chicken and Sweet Potato Meal Prep Magic Bowls,"Spicy Chicken and Sweet Potato Meal Prep Magic! Just chicken, sweet potatoes, broccoli, avocado, and seasonings. 3 big sheet pans + 45 minutes = healthy meals for a week!",45 minutes,season sweet potato broccoli floret boneless skinless chicken breast,"['Preheat the oven to 425 degrees. Toss the chicken pieces with the spices and a quick stream of olive oil. Stir to combine; store in the fridge for about 30 minutes while you prep other ingredients.', 'Arrange the vegetables on their own sheet pans (preferably ones with edges to catch drips, etc.). Drizzle with olive oil and sprinkle generously with salt. Arrange the chicken on a separate sheet pan.', 'Bake all ingredients for 12-15 minutes. Remove the broccoli and chicken. Stir sweet potatoes and roast another 15 minutes or so.', 'Done! Divide your servings out into containers and be happy you have meal starters ready for the week! 😀']"
https://pinchofyum.com/wp-content/uploads/Gumbo-Recipe-183x183.jpg,The Best Spicy Weekend Gumbo + Brown Rice,"Spicy Weekend Gumbo – familiar ingredients like garlic, carrots, celery, onion, tomatoes, flour, butter, shrimp // simmered for an hour or two on the weekend to make for awesome meals all week!",45 minutes,chicken veget broth veggi tailoff shrimp hot pepper serrano jalapeo garlic mirepoix milk chicken broth andouil sausag cajun season flour fire roast tomato butter,"['VEGETABLES: Heat the oil in a big, deep pot over medium heat. Add the garlic, hot peppers, mirepoix, and vegetables. Saute for 10 minutes or so until it’s all soft and fragrant.', 'BASE: Add the tomatoes, broth, and spices. Bring to a low boil; reduce heat and simmer for an hour or so for the best flavor.', 'ROUX: Melt the butter over medium heat. Add the flour and let it all bubble in the pan for a few minutes. Add the milk or broth a little bit at a time, whisking to incorporate it and make it smooth. Season with salt.', 'FINISH: Add the roux to the gumbo pot and stir to combine. Simmer for a little longer over low heat or just let it all hang out for a while to help the flavor develop. Stir in the sausage and raw shrimp. When shrimp is pink (fully cooked), stir in a handful of chives and serve over brown rice, red quinoa, white rice, or just by itself. It’s that good. Remember: make sure to season with salt! This will vary per individual recipe based on your cajun seasoning mix.']"
https://pinchofyum.com/wp-content/uploads/Dynamite-Plant-Power-Sushi-Bowl-Recipe-183x183.jpg,Dynamite Plant Power Sushi Bowls,"Dynamite Sushi Bowls! just like a dynamite roll, but easier and healthier with tofu, avocado, cucumber, ginger, brown rice, and spicy mayo. Vegetarian / easily made vegan.",25 minutes,rice vinegar cucumb green microgreen sesam seed pickl ginger garlic carrot tofu soy sauc wasabi white brown rice sriracha mayo mayo soy sauc agav avocado,"['TOFU: Press the tofu to eliminate excess moisture. Cut into small cubes and marinate in the soy sauce, vinegar, agave, and garlic while you prep the veggies and other ingredients.', 'BOWLS: Prep all the veggies, rice, and toppings.', 'TOFU AGAIN: Heat a little bit of oil in a skillet. Drain off excess marinade and add tofu to the hot pan, shaking or stirring gently every so often to keep it from over-browning. When the tofu is browned, add to the bowls and serve.', 'ASSEMBLY: Divide the tofu, rice, and veggies into bowls. Top with soy sauce, spicy mayo, sesame seeds, and pickled ginger!']"
https://pinchofyum.com/wp-content/uploads/Shrimp-Capellini-Pomodoro-TR-183x183.jpg,Garlic Butter Capellini Pomodoro with Shrimp,"Garlic Butter Capellini Pomodoro with Shrimp – simple prep, easy ingredients: capellini pasta, shrimp, garlic, butter, basil, and fresh tomatoes. Ready in 30 minutes!",40 minutes,tomato cherri tomato chicken veget broth capellini garlic shrimp basil butter parmesan chees,"['SHRIMP: Heat a swish of oil in a large skillet over medium heat. Add the shrimp and season with salt and pepper. Cook until pink, about 2 minutes per side. Remove shrimp from the pan and set aside.', 'GARLIC BUTTER POMODORO SAUCE: In the same pan, heat just a tiny bit more oil over medium low heat and toss the garlic in. Saute for a minute or two until it smells amazing. Add the tomatoes and broth and simmer for 10-ish minutes. The tomatoes will start to become saucy, and gradually that sauce will start to thicken. This is good.', 'CAPELLINI: Cook according to package directions. Drain and set aside.', 'ALL TOGETHER NOW: Add the butter and basil to the thickened sauce and stir to combine. If it needs thickening, let it hang out on low heat for just a little while longer. Season to taste. When the sauce is ready, add the shrimp back in. Serve the sauce over top of the pasta with a little Parm, salt, and pepper.']"
https://pinchofyum.com/wp-content/uploads/Spicy-Thai-Chicken-recipe-183x183.jpg,Spicy Thai Chicken and Quinoa,"Spicy Thai Chicken and Quinoa, made with chili sauce, agave, lime juice, garlic, cilantro, and peanuts! Sticky, saucy, and delicious.",55 minutes,rice vinegar quinoa garlic brown sugar lime juic thai style chili sauc peanut soy sauc agav honey boneless skinless chicken thigh,"['Sauce: Whisk all the sauce ingredients together. Set aside about 1/2 cup sauce to marinade the chicken. In a small saucepan over medium heat, bring the sauce to a boil and reduce heat to low. Simmer for 30 minutes or so until the sauce has thickened.', 'Quinoa: Cook according to package directions.', 'Chicken: Place the chicken in a bag or bowl with the reserved 1/2 cup sauce to marinate. Return to the refrigerator and let it all hang out for 30 minutes or so, while the sauce thickens. Shake off excess marinade and transfer to a hot grill pan or skillet. Let the chicken cook for a few minutes on each side, until no longer pink, brushing periodically with the thickened sauce.', 'Serving: Plate the quinoa on a large platter and top with the chicken. Brush the whole thing with extra sauce. Sprinkle with cilantro, peanuts, and chili flakes.']"
https://pinchofyum.com/wp-content/uploads/Spring-Roll-Bowls-Recipe-183x183.jpg,Spring Roll Bowls with Sweet Garlic Lime Sauce,"Spring Roll Bowls – basil, mint, rice noodles, fish sauce, brown sugar, lime juice, and whatever other protein and veggies you have on hand! Easy to make meatless!",45 minutes,rice vinegar cucumb serrano pepper garlic fish sauc peanut lime juic carrot red bell pepper rice noodl agav brown sugar shrimp basil avocado,"['SAUCE PREP: Pulse the sauce ingredients together in a blender or food processor.', 'NOODLE PREP: Cook your rice noodles by soaking them in cold water for about 30 minutes. When they’re softened, transfer to a pot of boiling water for just a minute or two before quickly draining again. *This is my preferred method because it prevents them from getting overly sticky.*', 'VEG PREP: Mince the herbs, slice the serrano pepper, and peel or julienne cut the vegetables.', 'PROTEIN PREP: Cook your shrimp, tofu, or chicken if you’re adding that in.\xa0', 'BOWL PREP: Toss the noodles (hot or cold! your choice, friend) with the sweet garlic lime sauce and all the other ingredients.']"
https://pinchofyum.com/wp-content/uploads/Life-Changing-Masala-Sauce-Recipe-183x183.jpg,Life-Changing 30 Minute Masala Sauce,"30 Minute Masala Sauce! made with onions, garlic, turmeric, cumin, chili powder, lemon juice, cilantro, tomatoes, and coconut milk. Perfect sauce for veggie or chicken tikka masala! Vegetarian / Vegan",30 minutes,cumin cayenn pepper ginger chili powder coconut milk garlic garam masala juic lemon pile cilantro stem turmer almond onion,"['Masala Paste: Pulse all the ingredients for the Masala Paste in a food processor until smooth.', 'Masala Sauce: Heat a drizzle of oil in a skillet. Add 1/4 cup masala paste to the skillet (not all of it! reserve the rest for future use – yay you!) and with a little bit of oil and stir around in the pan until fragrant (3-5 minutes). If you’re making this with chicken or another protein, this is a good time to add your protein to the pan. Add the tomato puree and water and simmer until t’s a rusty-deep-red color – about 5-10 minutes. Add the coconut milk; simmer for 10 minutes or so until thick and creamy. Longer simmer = thicker and better flavor.']"
https://pinchofyum.com/wp-content/uploads/Lasagna-Spaghetti-Squash-Recipe-183x183.jpg,Spaghetti Squash Lasagna Boats,"Spaghetti Squash Lasagna Boats – creamy ricotta, spaghetti squash, garlic kale, Parmesan and mozzarella cheese, and a quick simmer tomato sauce. Easy, healthy, and SO delicious!",1 hour 45 minutes,glug red wine andor red wine vinegar balsam vinegar skim ricotta chees mozzarella chees chicken veget broth babi kale turkey garlic crush tomato italian season oregano spaghetti squash,"['Squash: Preheat the oven to 350. Cut the squash in half and scoop out the seeds. Place the squash cut-side up in a baking dish and bake uncovered for 50-60 minutes. Pull the squash strings out with a fork and transfer to a large mixing bowl (be careful since you’ll want to preserve the squash shells to use as the “boats”). The squash strings should look like spaghetti.', 'Sauce: Meanwhile, while the squash is cooking, heat the olive oil over medium heat. Add the garlic and saute for 1-2 minutes until just fragrant (not browned). Add the turkey and cook, stirring frequently and breaking the meat apart into small pieces until fully cooked. Add the tomatoes, salt, seasonings, red wine, and vinegar. Simmer for 20 minutes or so (until the squash is done). Add broth to thin out the sauce if needed.', 'Filling:  Heat the olive oil over medium heat. Add the garlic and kale, stirring until the kale is just wilted. Combine the kale in a small bowl with the ricotta, salt, lemon juice, and 1/2 cup of the shredded cheese. Add the cooked spaghetti squash and stir to combine.', 'Arrange:  Fill the boats with the spaghetti squash mixture and top with tomato sauce and remaining shredded cheese. Bump the temperature up to about 425 and bake for another 10-15 minutes to get the cheese nice and melty. Top with Parmesan, olive oil, parsley, and salt and pepper.']"
