image,title,description,total time,ingredients,instructions
https://pinchofyum.com/wp-content/uploads/Sticky-Ginger-Rice-Bowls-Square-183x183.png,Sticky Ginger Rice Bowls with Pickled Veg and Mango,"You’re going to fall in LOVE with these Sticky Ginger Rice Bowls! It’s a sweet-meets-spicy sauce situation, flavorful meatballs, pickled veg, and mango on top. The perfect (vegan) summery meal! ",35 minutes,"['1/4 cup Fusia Soy Sauce', '2-3 tablespoons Specially Selected Raw Honey', '2 tablespoons vinegar', '1 clove garlic', 'one 1-inch knob of fresh ginger', '1 tablespoon sambal oelek or Fusia Sriracha (more or less to taste for some heat)', '1 1/2 cups uncooked white or jasmine rice', '2 carrots, shredded', '1 large cucumber, halved and sliced', 'just a lil bit of rice vinegar, oil, salt, and sugar', 'one 16-ounce bag Earth Grown Vegan Meatless Meatballs', '1 large mango, peeled and cubed', 'cilantro for topping']","['Make the rice: Cook rice according to package directions.', 'Blend the sauce: Blend all sauce ingredients in a blender or food processor until smooth.', 'Make the pickled veg: Toss your veggies with enough vinegar and oil to just barely coat. Season with salt and sugar. Voila – it’s a very low-key pickled vegetable salad.', 'Cook the meatballs: Heat a large skillet over medium high heat. Add meatballs and most of the sauce. Sauté for 5-8 minutes, shaking the pan to move them around and coat them in sticky sauce until they are cooked through. (You can also cover the pan with a lid to speed up the cook time for the meatballs.)', 'Assemble: Serve meatballs over rice with a scoop of the pickled veggies, mango, and a handful of cilantro. Spoon a little bit of extra sauce over the top. SO GOOD.']"
https://pinchofyum.com/wp-content/uploads/asian-chicken-salad-183x183.jpg,Asian Chicken Salad,"This Asian Chicken Salad is crunchy, fresh, and packed with BIG flavors! Shredded slaw, carrots, edamame, crunchy chow mein noodles, and soy-marinated chicken on top. YUM!",1 hour 45 minutes,"['1/4 cup chopped green onions', '2-3 cups shredded lettuce or slaw (I used raw grated Brussels sprouts)', '1/2 cup whole almonds, chopped', '2 cups shredded carrots', '1/4 cup chopped cilantro', '2 cups cooked, shelled edamame', 'toasted sesame seeds (optional)', '2 chicken breasts', '1/2 cup soy sauce', '2 cloves garlic, minced', '1 tablespoon minced ginger', '2 tablespoons sugar', '2 tablespoons Chinese 5 spice seasoning', '2 cups chow mein noodles (dry crunchy kind)']","['Toss all salad ingredients – green onions, lettuce, almonds, carrots, cilantro, edamame, and sesame seeds.', 'Whisk together the soy sauce, garlic, ginger, sugar, and seasoning. Marinate the chicken in the sauce for at least 1 hour. Bake chicken in the sauce at 400 degrees, for about 20-30 minutes, turning occasionally, until cooked through. When chicken is cooled, shred and add to the salad.', 'Toss with dressing of your choice and chow mein noodles just before serving.']"
https://pinchofyum.com/wp-content/uploads/Loaded-BBQ-Baked-Potatoes-Square-183x183.png,Loaded BBQ Baked Potatoes,"We’re taking these Loaded BBQ Baked Potatoes to the max! Perfectly overstuffed with a creamy garlic herb spinach and potato mixture and loaded up with BBQ chicken, pan-roasted mushrooms, bleu cheese crumbles, crispy onions, and chives. ",1 hour 10 minutes,"['4 russet potatoes', '16 ounces fresh mushrooms, sliced', '2 lb. chicken thighs or chicken breasts', '1/2 cup to 1 cup barbecue sauce', 'a sprinkle of garlic powder, onion powder, salt, and pepper', '1 cup garlic herb spreadable cheese, or garlic herb goat cheese', 'two handfuls of fresh spinach', 'optional toppings: chives, crunchy onions, blue cheese crumbles']","['Bake Potatoes: Heat the oven to 425 degrees. Poke potatoes with a fork; place on a sheet pan and roast for 60 minutes.', 'Bake Mushrooms and Chicken: Place mushrooms and chicken on a sheet pan. Toss with olive oil and sprinkle with spices to taste. Roast for 30 minutes. Shred chicken. Toss both with BBQ sauce. (Optional: to get the mushrooms a little extra yummy, put them back in the oven for 5 minutes or so with the sauce on them.)', 'Mix Filling: Cut potatoes in half. Scoop out some of the flesh, but leave a thin layer around the outside skins so the potatoes will still stand on their own. Mix potato flesh with garlic herb spreadable cheese and spinach, until creamy and spinach is wilted. You can add a little oil, water, or milk if you need to thin it out a bit. Season with salt and pepper.', 'Load Em Up: Use the spinach filling to fill the potato skins back up. Top with mushrooms and chicken, more BBQ sauce, and any toppings you love (like, all of them).']"
https://pinchofyum.com/wp-content/uploads/Homemade-Peanut-Butter-Square-183x183.png,5 Minute Homemade Peanut Butter,"Homemade Peanut Butter! Just peanuts, a bit of honey, a food processor, and five minutes. So creamy and delicious! ",5 minutes,"['2 cups dry roasted peanuts', '1-2 tablespoons honey or sugar', 'additional salt to taste']","['Place peanuts in a food processor. Turn the food processor on and let it run for 4-5 minutes. During this time, you’ll see the peanuts go in stages from crumbs to a dry ball to a smooth and creamy “liquid” peanut butter. Stir in the honey and any additional salt, if you want.', 'Store in the fridge or at room temperature if you think you’ll go through it fast enough.']"
https://pinchofyum.com/wp-content/uploads/Creamy-Sun-Dried-Tomato-Pasta-Square-183x183.png,Creamy Garlic Sun-Dried Tomato Pasta,"You are thisclose to enjoying Creamy Garlic Sun-Dried Tomato Pasta! Garlicky spirali noodles and tender sun-dried tomatoes in a creamy, luscious sauce with a heavy dusting of Parmesan cheese.",25 minutes,"[""8 ounces DeLallo spirali pasta (okay, you don't have to use spirali, but it is SO FUN)"", '2 cloves garlic, minced', '1/4 cup DeLallo sun-dried tomatoes packed in oil, sliced or chopped', 'about 1/3 cup dry white wine', '2/3 - 3/4 cup heavy cream', '1 cup spinach, chopped', 'up to 1/2 cup reserved pasta water', 'salt and pepper to taste', 'a big bunch of chopped chives or parsley', 'parmesan for serving']","['Cook the pasta: Cook the pasta according to package directions.', 'Sauté the good stuff: Heat a skillet over medium heat. Use a little bit of the oil from the sun-dried tomatoes to sauté the garlic and sun-dried tomatoes until soft and fragrant, 2-3 minutes.\xa0', 'Make the sauce: Add the wine; let it sizzle out and reduce so the flavor gets real good. Add the cream and spinach; bring to a simmer. Season with salt and pepper.\xa0', 'Finish: Stir in the cooked pasta, adding the reserved pasta water as needed to help coat the noodles in the sauce. Finish with chives and Parmesan and a top-up on your glass of wine. SO GOOD.']"
https://pinchofyum.com/wp-content/uploads/Chicken-Enchilada-Casserole-Square-183x183.jpg,Chicken Enchilada Casserole,"A 5-ingredient stacked enchilada casserole layered with tortillas, beans, and chicken and covered with cheese and enchilada sauce.",45 minutes,"['2-3 cups cooked, shredded chicken', '2 ½ cups enchilada sauce (store bought or homemade)', '2 cups shredded Mexican cheese', '6-8 small flour tortillas (corn works too)', '1 can refried beans\xa0']","['Preheat the oven to 375 degrees.', 'Place a few spoonfuls of enchilada sauce in the bottom of a glass square baking dish (mine was 9×9) to prevent sticking.', 'Place 2 tortillas in the bottom of the dish, overlapping to cover the entire surface.', 'Layer the beans, chicken, cheese, sauce, and tortillas; repeat once to make a total of 2 layers. (For me this was about 1/3 cup refried beans, 1 cup of the chicken, ½ cup cheese, and about 3/4 cup enchilada sauce in each layer.)', 'Cover the top with the remaining enchilada sauce and 1 cup cheese. Cover the baking dish with well-oiled aluminum foil and bake for about 30 minutes. Remove foil and bake uncovered for an additional 5 minutes or until cheese is starting to brown and sauce is bubbling.', 'Allow to rest for at least 15 minutes so it can firm up a bit before cutting and serving. Top with cilantro, lime, sour cream, or avocado.']"
https://pinchofyum.com/wp-content/uploads/Spicy-Salmon-Burgers-Square-183x183.png,Spicy Salmon Burgers,"These Spicy Salmon Burgers are little bundles of flavor! Canned salmon, panko, refreshing lemongrass, and a sweet-spicy zingy combo of red curry paste and brown sugar. So good and so simple! ",15 minutes,"['14-15 ounces canned salmon', '2 eggs (see notes)', '1/2 to 2/3 cup panko (start there, add more as needed)', '1 tablespoon lemongrass paste', '1 tablespoon red curry paste', '1 tablespoon soy sauce', '1/2 tablespoon brown sugar', '1 teaspoon kosher salt', '1/2 teaspoon garlic powder', 'olive oil for frying', 'buns and toppings like cilantro or sliced cucumber', 'OR bagged salad (like an Asian-style salad)', 'OR shredded cabbage (either homemade or store bought, tossed with olive oil, vinegar, salt, and sugar) <-- my personal favorite']","['Drain the salmon and flake it apart. Mix the burger ingredients together. Form into 4 patties.', 'Heat a little bit of olive oil in a nonskillet over medium heat. Add the burgers and cook for about 4-5 minutes on each side, until golden brown.', 'Serve however you like! I love these burgers on a tangy slaw and topped with a dollop of plain yogurt, sour cream, or spicy mayo.']"
https://pinchofyum.com/wp-content/uploads/Migas-Recipe-183x183.jpg,The Best Migas,"Migas – eggs scrambled with crispy tortillas, garlic, jalapeño, and melted cheese served with black beans and avocado. Quick, easy, and SO DELICIOUS. Breakfast, lunch, dinner, or brunch!",30 minutes,"['1 1/2 tablespoons butter', '1 1/2 tablespoon oil', '5-6 small corn tortillas, cut into strips', '1 jalapeno, minced', '1 clove garlic, minced', '5 eggs, beaten', '1/2 cup shredded Pepperjack or other cheese', '1/2 cup chopped cilantro', 'salt to taste', 'black beans, Cotija cheese, salt, pepper, avocado, tomato salsa for serving']","['Heat the oil and butter in a large skillet over medium heat. Add the tortillas and fry, stirring frequently, until very browned and crispy (see picture).', 'Turn down the heat and let things cool down a little bit. Add the jalapeño and garlic. After a minute or two, add the eggs about 1/4 cup at a time, pushing the eggs around gently in the pan after each addition until all eggs have been added and all the eggs are almost all fully cooked but not quite. Season with salt.', 'Remove from heat (the eggs will finish cooking off the heat) and stir in the cheese and cilantro. Serve with all the usual suspects. Black beans, avocado, salsa, cheese, salt, pepper, or hot sauce.']"
https://pinchofyum.com/wp-content/uploads/Chicken-Quinoa-Salad-Square-183x183.png,Basic + Awesome Chicken Quinoa Salad,"Spin those salad wheels with this Basic + Awesome Chicken Quinoa Salad that’s easy to customize. Cherry tomatoes, shredded bits of artichoke, tender chicken, and fluffy quinoa all snuggled between pieces of fresh spinach. ",10 minutes,"['2 cups cooked chicken, shredded or diced (I use pulled rotisserie chicken)', '1 cup cooked quinoa (I buy this pre-packaged, usually comes in 8-10 ounce packages)', '1-2 cups cherry tomatoes, halved', 'one 14-ounce can chopped artichokes, drained and rinsed', '1/2 cup vinaigrette of choice (I used the Panera at Home Greek dressing)', 'a handful of spinach or other fresh greens of choice', 'salt, pepper, garlic powder to taste']","['Mix all the ingredients in a large bowl until well-combined.', 'Season to taste. YOU’RE DONE!']"
https://pinchofyum.com/wp-content/uploads/Black-Pepper-Stir-Fried-Udon-Square-183x183.jpg,Black Pepper Stir Fried Udon,"This Black Pepper Stir Fried Udon is the perfect SOS dinner! Saucy udon noodles, dark soy sauce, stir fry veggies, fresh garlic, and lots of freshly ground black pepper. So easy! ",20 minutes,"['3 tablespoons dark soy sauce (see FAQs if using regular soy sauce)', '2 tablespoons oyster sauce', '1 1/2 tablespoons brown sugar', '1 tablespoon rice vinegar', 'a little bit of neutral oil', '2 cups of stir fry veggies (I use about half of a bag of a frozen stir fry veggie blend)', 'two 7-ounce packages of udon noodles (the cooked, fat, squishy ones, like this - see post for more noodle options)', '1-2 cloves fresh garlic, minced', 'a ton of freshly ground black pepper']","['Sauce: Shake up all the sauce ingredients in a jar.\xa0', 'Noodles: Heat a nonstick skillet over medium high heat. Add a swish of oil. Add the noodles and enough sauce to coat. Stir-fry until nice and yummy. (They’ll get kind of caramelized if you leave them undisturbed for a minute or two – so good.)', 'Veggies: Add the veggies and pour a little more sauce over everything (it’s okay if you don’t use all of it -it’ll keep in the fridge for a second batch later). Toss it around for 2-3 minutes until the veggies are fork-tender and everything is looking browned and sticky and pan-fried to perfection.', 'Finish: Remove from heat and stir in some freshly grated garlic and A TON of freshly ground black pepper. (I mean, yes, pull some out for the kids first so it’s not too spicy, but then PEPPER THAT UP.) The smell of the fresh garlic hitting the pan. The steamy noodle pulls. This is the moment you’ve been waiting for.']"
https://pinchofyum.com/wp-content/uploads/Easy-Crockpot-Carnitas-Square-183x183.png,Easy Crockpot Carnitas,"These are the easiest crockpot carnitas and simple enough for anyone to make! Juicy, flavorful, and perfectly browned with a crispy crust.",8 hours 10 minutes,"['4-5 lbs. pork shoulder', '5 cloves garlic', '1 tablespoon salt', '1 teaspoon cumin', '1 teaspoon chili powder', '1 teaspoon black pepper', '1 teaspoon oregano', '1/4 teaspoon cinnamon', '1/2 teaspoon cayenne pepper', '1 tablespoon chipotle hot sauce (optional)', 'juice of 2 limes', '1/2 cup orange juice', '12 ounces beer (a standard lager works great for this!)', '1/2 cup salsa (I like to use a less chunky one)']","['Place the pork shoulder in the slow cooker. Roughly chop the garlic and place in the slow cooker (I actually kind of rubbed it onto the meat to get as much garlic flavor as possible, but you could just toss it in, too).', 'Sprinkle the meat with salt, cumin, chili powder, black pepper, oregano, cinnamon, and cayenne. Rub seasonings onto the pork.', 'Add lime juice, orange juice, beer, and salsa. Cover and cook on low for 8 hours.', 'Shred meat with two forks directly in the slow cooker (or take out, shred, and replace in sauce). It should fall apart easily.', 'Preheat broiler. Line a baking sheet with aluminum foil. Place the shredded meat on the cooking sheet and pour a few spoonfuls of sauce over the top. Broil for 5-10 minutes or until you get browned edges on the pork.', 'Serve on tortillas with fresh cilantro, avocado, and lime juice.']"
